1088622460	20230310	202303	2023	2023.1918	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	10	1	10	-4	4	Arewa, Oyo, Nigeria	NI	NI32	191213	7.53333	3.80472	387630	0								4	Arewa, Oyo, Nigeria	NI	NI32	191213	7.53333	3.80472	387630	20230310091500	https://www.vanguardngr.com/2023/03/tension-mounts-over-moves-to-dismantle-50-yr-old-military-bridge-in-plateau/
1088622461	20230310	202303	2023	2023.1918	CVL	RESIDENTS						CVL													1	051	051	05	1	3.4	10	1	10	-1.97461212976023	4	Ullswater, Victoria, Australia	AS	AS07	5425	-36.9667	141.383	-1606422	0								4	Ullswater, Victoria, Australia	AS	AS07	5425	-36.9667	141.383	-1606422	20230310091500	https://barbadostoday.bb/2023/03/09/bteditorial-st-joseph-residents-right-not-bout-here/
1088622462	20230310	202303	2023	2023.1918	CVL	SCIENTIST						CVL													1	112	112	11	3	-2.0	10	1	10	-6.15384615384615	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20230310091500	https://www.india.com/news/india/breaking-india-reports-2-deaths-due-to-h3n2-influenza-virus-in-haryana-karnataka-5936495/
1088622463	20230310	202303	2023	2023.1918	CVL	VILLAGE						CVL													0	114	114	11	3	-2.0	2	1	2	0.0368052999631998	4	Batangas City, Batangas City, Philippines	RP	RPA7	24231	13.7567	121.058	-2413040	0								4	Batangas City, Batangas City, Philippines	RP	RPA7	24231	13.7567	121.058	-2413040	20230310091500	https://pcij.org/article/9978/the-last-fishermen-of-ilijan
1088622464	20230310	202303	2023	2023.1918	CVL	VILLAGE						CVL													0	114	114	11	3	-2.0	6	1	6	0.0368052999631998	4	Mindoro, Zambales, Philippines	RP	RP64	24225	15.05	120.067	-2439989	0								4	Mindoro, Zambales, Philippines	RP	RP64	24225	15.05	120.067	-2439989	20230310091500	https://pcij.org/article/9978/the-last-fishermen-of-ilijan
1088622465	20230310	202303	2023	2023.1918	CVL	VILLAGE						CVL													0	114	114	11	3	-2.0	2	1	2	0.0368052999631998	4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	0								4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	20230310091500	https://pcij.org/article/9978/the-last-fishermen-of-ilijan
1088622466	20230310	202303	2023	2023.1918	CVL	THE POOR						CVL			BUS	BANK						BUS			1	023	023	02	1	3.4	5	1	5	-2.46085011185682	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	20230310091500	https://www.thecabin.net/news/high-school-students-experience-poverty-simulation/article_9cfe4184-20ec-534e-8478-a8abe31d1705.html
1088622467	20230310	202303	2023	2023.1918	CVL	CIVILIAN						CVL			CVLBUS	COMMUNITY						CVL	BUS		1	090	090	09	2	-2.0	10	1	10	-1.6609672691744	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20230310091500	https://thetyee.ca/News/2023/03/10/Documents-Reveal-Rural-Policing-Money-Going-CIRG/
1088622468	20230310	202303	2023	2023.1918	CVL	VILLAGE						CVL			GOVHLH	GOVERNMENT						GOV	HLH		1	042	042	04	1	1.9	5	1	5	-11.0132158590308	0								0								0								20230310091500	https://www.india.com/bihar/bihar-man-lynched-by-mob-on-suspicion-of-carrying-beef-arrested-saran-5936710/
1088622469	20230310	202303	2023	2023.1918	CVL	COMMUNITY						CVL			JPN	JAPAN	JPN								1	046	046	04	1	7.0	4	1	4	3.64077669902912	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20230310091500	https://thoibaotaichinhvietnam.vn/deputy-pm-pledges-support-for-japanese-firms-projects-using-modern-technology-123250.html
1088622470	20230310	202303	2023	2023.1918	CVL	COMMUNITY						CVL			JPN	TOKYO	JPN								1	046	046	04	1	7.0	4	1	4	3.64077669902912	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20230310091500	https://thoibaotaichinhvietnam.vn/deputy-pm-pledges-support-for-japanese-firms-projects-using-modern-technology-123250.html
1088622471	20230310	202303	2023	2023.1918	CVL	COMMUNITY						CVL			JPN	TOKYO	JPN								1	046	046	04	1	7.0	2	1	2	3.64077669902912	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20230310091500	https://thoibaotaichinhvietnam.vn/deputy-pm-pledges-support-for-japanese-firms-projects-using-modern-technology-123250.html
1088622472	20230310	202303	2023	2023.1918	CVL	RESIDENTS						CVL			PHL	PHILIPPINE	PHL								0	010	010	01	1	0.0	2	1	2	0.0368052999631998	4	Batangas City, Batangas City, Philippines	RP	RPA7	24231	13.7567	121.058	-2413040	4	Batangas City, Batangas City, Philippines	RP	RPA7	24231	13.7567	121.058	-2413040	4	Batangas City, Batangas City, Philippines	RP	RPA7	24231	13.7567	121.058	-2413040	20230310091500	https://pcij.org/article/9978/the-last-fishermen-of-ilijan
1088622473	20230310	202303	2023	2023.1918	CVL	TOURIST						CVL			VNM	VIETNAM	VNM								1	042	042	04	1	1.9	4	1	4	3.90070921985816	4	Quang Nam, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74179	15.8858	108.257	-3712643	4	Quang Nam, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74179	15.8858	108.257	-3712643	4	Quang Nam, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74179	15.8858	108.257	-3712643	20230310091500	https://vir.com.vn/quang-nam-promotes-tourism-in-mountainous-areas-100329.html
1088622474	20230310	202303	2023	2023.1918	DEU	GERMANY	DEU																		1	018	018	01	1	3.4	10	1	10	-8.20793433652531	4	Gross Borstel, Niedersachsen, Germany	GM	GM06	40698	52.8833	9.01667	-1780056	0								4	Gross Borstel, Niedersachsen, Germany	GM	GM06	40698	52.8833	9.01667	-1780056	20230310091500	https://www.vanguardngr.com/2023/03/eight-dead-in-shooting-at-jehovahs-witness-hall-in-germany/
1088622475	20230310	202303	2023	2023.1918	DEU	GERMANY	DEU																		1	111	111	11	3	-2.0	10	1	10	-1.63398692810457	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20230310091500	https://www.visordown.com/news/industry/germany-voices-opposition-2035-petrol-ban
1088622476	20230310	202303	2023	2023.1918	DEU	GERMANY	DEU																		1	172	172	17	4	-5.0	20	1	10	-1.63398692810457	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20230310091500	https://www.visordown.com/news/industry/germany-voices-opposition-2035-petrol-ban
1088622477	20230310	202303	2023	2023.1918	DNK	DENMARK	DNK																		0	020	020	02	1	3.0	4	1	4	1.50581793292266	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20230310091500	https://www.ipsnews.net/2023/03/gender-responsive-approach-to-technology-and-innovation-will-ensure-progress-un-international-womens-day-celebration/
1088622478	20230310	202303	2023	2023.1918	DNK	DENMARK	DNK																		0	042	042	04	1	1.9	4	1	4	1.50581793292266	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20230310091500	https://www.ipsnews.net/2023/03/gender-responsive-approach-to-technology-and-innovation-will-ensure-progress-un-international-womens-day-celebration/
1088622479	20230310	202303	2023	2023.1918	DNKGRL	GREENLAND	DNK																		1	051	051	05	1	3.4	4	1	4	-2.46085011185682	1	Greenland	GL	GL		72	-40	GL	0								1	Greenland	GL	GL		72	-40	GL	20230310091500	https://www.thecabin.net/news/high-school-students-experience-poverty-simulation/article_9cfe4184-20ec-534e-8478-a8abe31d1705.html
1088622480	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU													0	012	012	01	1	-0.4	4	1	4	-3.45454545454545	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20230310091500	https://www.irishexaminer.com/opinion/columnists/arid-41089546.html
1088622481	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU													0	012	012	01	1	-0.4	6	1	6	-3.45454545454545	4	Multyfarnham, Westmeath, Ireland	EI	EI29	18307	53.6167	-7.38333	-1504781	0								4	Multyfarnham, Westmeath, Ireland	EI	EI29	18307	53.6167	-7.38333	-1504781	20230310091500	https://www.irishexaminer.com/opinion/columnists/arid-41089546.html
1088622482	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU													0	042	042	04	1	1.9	10	1	10	-6.59630606860159	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20230310091500	https://www.wsws.org/en/articles/2023/03/10/fjud-m10.html
1088622483	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU													0	043	043	04	1	2.8	10	1	10	-0.60662622491834	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20230310091500	https://thetyee.ca/Culture/2023/03/10/Through-Laughter-Power-Inequities-Diminished/
1088622484	20230310	202303	2023	2023.1918	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	6	1	6	3.63636363636364	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20230310091500	https://www.newsitem.com/news/local/purcell-still-teaching-at-age-69/article_c4ee766b-d47f-5455-b22d-db65db5dc304.html
1088622485	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU													0	051	051	05	1	3.4	10	1	10	-2.46085011185682	1	Greenland	GL	GL		72	-40	GL	0								1	Greenland	GL	GL		72	-40	GL	20230310091500	https://www.thecabin.net/news/high-school-students-experience-poverty-simulation/article_9cfe4184-20ec-534e-8478-a8abe31d1705.html
1088622486	20230310	202303	2023	2023.1918	EDU	SCHOOL						EDU													1	120	120	12	3	-4.0	4	1	4	-0.72463768115942	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20230310091500	https://zeenews.india.com/culture/savitribai-phule-death-anniversary-all-you-need-to-know-about-india-s-first-woman-teacher-2581976.html
1088622487	20230310	202303	2023	2023.1918	EDU	UNIVERSITY						EDU													0	172	172	17	4	-5.0	2	1	2	-0.60662622491834	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20230310091500	https://thetyee.ca/Culture/2023/03/10/Through-Laughter-Power-Inequities-Diminished/
1088622488	20230310	202303	2023	2023.1918	EDU	UNIVERSITY						EDU			COP	POLICE						COP			0	042	042	04	1	1.9	5	1	5	-6.59630606860159	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20230310091500	https://www.wsws.org/en/articles/2023/03/10/fjud-m10.html
1088622489	20230310	202303	2023	2023.1918	EDU	EDUCATIONAL INSTITUTION						EDU			GOV	ADMINISTRATION						GOV			0	043	043	04	1	2.8	10	1	10	6.38766519823789	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230310091500	https://eng.belta.by/politics/view/belarus-russia-discuss-cooperation-in-diplomatic-training-157181-2023/
1088622490	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU			GOV	GOVERNMENT						GOV			0	071	071	07	2	7.4	10	1	10	-0.60662622491834	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20230310091500	https://thetyee.ca/Culture/2023/03/10/Through-Laughter-Power-Inequities-Diminished/
1088622491	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU			GOV	CHANCELLOR						GOV			1	114	114	11	3	-2.0	10	1	10	-6.73758865248227	0								0								0								20230310091500	https://www.thehindu.com/news/cities/Coimbatore/assistant-professor-suspended-staff-member-terminated-from-service-at-periyar-university-in-salem/article66602987.ece
1088622492	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU			GOV	JUNTA						GOV			0	173	173	17	4	-5.0	4	1	4	-6.59630606860159	4	Kelaniya, Western, Sri Lanka	CE	CE36	25852	6.9553	79.922	-2223252	4	Kelaniya, Western, Sri Lanka	CE	CE36	25852	6.9553	79.922	-2223252	4	Kelaniya, Western, Sri Lanka	CE	CE36	25852	6.9553	79.922	-2223252	20230310091500	https://www.wsws.org/en/articles/2023/03/10/fjud-m10.html
1088622493	20230310	202303	2023	2023.1918	EDU	PROFESSOR						EDU			HLH	DOCTOR						HLH			1	010	010	01	1	0.0	30	3	30	-6.11205432937182	0								0								0								20230310091500	https://www.wirralglobe.co.uk/news/national/uk-today/23376346.one-four-gps-facing-closure-amid-insurmountable-pressures/
1088622494	20230310	202303	2023	2023.1918	EDU	SCHOOL						EDU			IND	PUNE	IND								1	120	120	12	3	-4.0	6	1	6	-0.72463768115942	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20230310091500	https://zeenews.india.com/culture/savitribai-phule-death-anniversary-all-you-need-to-know-about-india-s-first-woman-teacher-2581976.html
1088622495	20230310	202303	2023	2023.1918	EDU	SCHOOL						EDU			ITA	ITALY	ITA								1	042	042	04	1	1.9	4	1	4	3.63636363636364	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20230310091500	https://www.newsitem.com/news/local/purcell-still-teaching-at-age-69/article_c4ee766b-d47f-5455-b22d-db65db5dc304.html
1088622496	20230310	202303	2023	2023.1918	EDU	ACADEMICS						EDU			JPN	OKINAWA	JPN								1	040	040	04	1	1.0	10	1	10	-1.19760479041916	4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	20230310091500	https://www.stripes.com/theaters/asia_pacific/2023-03-10/okinawa-governor-tamaki-washington-lobby-9446825.html
1088622497	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU			JUD	LAWYER						JUD			1	013	013	01	1	0.4	5	1	5	-5.12820512820513	0								0								0								20230310091500	https://mb.com.ph/2023/03/10/dela-rosa-wants-schools-accountable-in-anti-hazing-law-implementation/
1088622498	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU			LKAEDU	SRI LANKA	LKA					EDU			0	173	173	17	4	-5.0	6	1	6	-6.59630606860159	4	Kelaniya, Western, Sri Lanka	CE	CE36	25852	6.9553	79.922	-2223252	4	Kelaniya, Western, Sri Lanka	CE	CE36	25852	6.9553	79.922	-2223252	4	Kelaniya, Western, Sri Lanka	CE	CE36	25852	6.9553	79.922	-2223252	20230310091500	https://www.wsws.org/en/articles/2023/03/10/fjud-m10.html
1088622499	20230310	202303	2023	2023.1918	EDU	SCHOOL						EDU			RUS	MOSCOW	RUS								1	040	040	04	1	1.0	8	1	8	2.68817204301075	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230310091500	https://dnews.com/local/tiegs-tapped-as-moscow-school-district-s-next-superintendent/article_fd9a6c74-9e8b-5d06-91ef-052250693109.html
1088622500	20230310	202303	2023	2023.1918	EDU	SCHOOL						EDU			RUS	MOSCOW	RUS								1	043	043	04	1	2.8	10	1	10	2.68817204301075	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230310091500	https://dnews.com/local/tiegs-tapped-as-moscow-school-district-s-next-superintendent/article_fd9a6c74-9e8b-5d06-91ef-052250693109.html
1088622501	20230310	202303	2023	2023.1918	EDU	SCHOOL						EDU			USA	NEVADA	USA								1	043	043	04	1	2.8	1	1	1	-1.26582278481013	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20230310091500	http://www.nevadadailymail.com/story/2987030.html
1088622502	20230310	202303	2023	2023.1918	EDU	STUDENT						EDU			USA	ARKANSAS	USA								1	084	084	08	2	7.0	10	1	10	7.63052208835342	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20230310091500	https://www.thecabin.net/news/chs-students-receive-thea-foundation-scholarships/article_b4ee2e5b-8ea4-5932-9d94-aa358d4f18b2.html
1088622503	20230310	202303	2023	2023.1918	EDUEDU	SCHOOL						EDU	EDU		MYS	KUALA LUMPUR	MYS								1	051	051	05	1	3.4	10	1	10	8.82352941176471	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20230310091500	https://www.thestar.com.my/news/2023/03/10/new-books-new-joy
1088622504	20230310	202303	2023	2023.1918	ESP	SPAIN	ESP																		1	010	010	01	1	0.0	10	1	10	-0.5736137667304	4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	0								4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	20230310091500	https://www.thelocal.es/20230310/how-spain-is-spying-on-foreign-phone-signals-to-count-tourists
1088622505	20230310	202303	2023	2023.1918	ESP	SPANISH	ESP																		1	081	081	08	2	5.0	2	1	2	-0.5736137667304	4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	0								4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	20230310091500	https://www.thelocal.es/20230310/how-spain-is-spying-on-foreign-phone-signals-to-count-tourists
1088622506	20230310	202303	2023	2023.1918	ESP	SPANISH	ESP								ESPGOV	SPAIN	ESP					GOV			1	081	081	08	2	5.0	2	1	2	-0.5736137667304	4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	20230310091500	https://www.thelocal.es/20230310/how-spain-is-spying-on-foreign-phone-signals-to-count-tourists
1088622507	20230310	202303	2023	2023.1918	ESPGOV	SPANISH	ESP					GOV			CVL	TOURIST						CVL			1	081	081	08	2	5.0	6	1	6	-0.5736137667304	4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	4	Cartajima, AndalucíSP, Spain	SP	SP51	25782	36.6455	-5.1541	-376396	20230310091500	https://www.thelocal.es/20230310/how-spain-is-spying-on-foreign-phone-signals-to-count-tourists
1088622508	20230310	202303	2023	2023.1918	ETH	ETHIOPIA	ETH								GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	10	1	10	2.56410256410257	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20230310091500	https://www.africaintelligence.com/eastern-africa-and-the-horn/2023/03/10/addis-pushes-its-agenda-on-transitional-justice,109922230-art
1088622509	20230310	202303	2023	2023.1918	EUR	EUROPE	EUR																		1	120	120	12	3	-4.0	10	1	10	-5.46448087431694	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	0								4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20230310091500	https://www.investing.com/news/economy/us-bank-selloff-sends-ripples-through-europes-lenders-3027207
1088622510	20230310	202303	2023	2023.1918	GBR	LONDON	GBR																		1	120	120	12	3	-4.0	10	1	10	-5.46448087431694	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	0								4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20230310091500	https://www.investing.com/news/economy/us-bank-selloff-sends-ripples-through-europes-lenders-3027207
1088622511	20230310	202303	2023	2023.1918	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	030	030	03	1	4.0	2	1	2	-2.99727520435967	1	Australia	AS	AS		-25	135	AS	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230310091500	https://www.wsws.org/en/articles/2023/03/10/pers-m10.html
1088622512	20230310	202303	2023	2023.1918	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	030	030	03	1	4.0	8	1	8	-2.99727520435967	1	United Kingdom	UK	UK		54	-4	UK	1	Australia	AS	AS		-25	135	AS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230310091500	https://www.wsws.org/en/articles/2023/03/10/pers-m10.html
1088622513	20230310	202303	2023	2023.1918	GBR	UNITED KINGDOM	GBR								EUR	EUROPE	EUR								0	020	020	02	1	3.0	10	1	10	-0.2655337227828	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230310091500	https://www.iflr.com/article/2bdnsrfu6onptwj40y29s/sponsored/m-a-report-2023-rise-in-transatlantic-transactions-puts-m-a-deal-terms-in-focus
1088622514	20230310	202303	2023	2023.1918	GBR	UNITED KINGDOM	GBR								IRL	IRELAND	IRL								1	170	170	17	4	-7.0	10	1	10	-10.6024096385542	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230310091500	https://www.irishmirror.ie/news/irish-news/major-crackdown-dodgy-boxes-underway-29420611
1088622515	20230310	202303	2023	2023.1918	GBR	UNITED KINGDOM	GBR								IRL	IRELAND	IRL								1	173	173	17	4	-5.0	10	1	10	-10.6024096385542	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	5	Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	5	Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	20230310091500	https://www.irishmirror.ie/news/irish-news/major-crackdown-dodgy-boxes-underway-29420611
1088622516	20230310	202303	2023	2023.1918	GBR	LONDON	GBR								IRLGOV	DUBLIN	IRL					GOV			1	190	190	19	4	-10.0	4	1	4	-5.26315789473684	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20230310091500	https://www.con-telegraph.ie/2023/03/10/what-the-papers-say-fridays-front-pages-3/
1088622517	20230310	202303	2023	2023.1918	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	030	030	03	1	4.0	2	1	2	-2.99727520435967	1	Australia	AS	AS		-25	135	AS	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230310091500	https://www.wsws.org/en/articles/2023/03/10/pers-m10.html
1088622518	20230310	202303	2023	2023.1918	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	030	030	03	1	4.0	8	1	8	-2.99727520435967	1	United Kingdom	UK	UK		54	-4	UK	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230310091500	https://www.wsws.org/en/articles/2023/03/10/pers-m10.html
1088622519	20230310	202303	2023	2023.1918	GBRGOV	BRITISH	GBR					GOV			USA	SAN DIEGO	USA								1	036	036	03	1	4.0	2	1	2	-1.21317157712305	1	United Kingdom	UK	UK		54	-4	UK	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20230310091500	https://www.smh.com.au/politics/federal/the-defining-story-of-the-next-decade-emerges-20230310-p5cr02.html
1088622520	20230310	202303	2023	2023.1918	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	-1.21317157712305	1	United Kingdom	UK	UK		54	-4	UK	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	1	United Kingdom	UK	UK		54	-4	UK	20230310091500	https://www.smh.com.au/politics/federal/the-defining-story-of-the-next-decade-emerges-20230310-p5cr02.html
1088622521	20230310	202303	2023	2023.1918	GOV	ELECTORAL COMMISSION						GOV													1	014	014	01	1	0.0	2	1	2	2.73109243697479	4	Merwe, Limpopo, South Africa	SF	SF09	77343	-23.0544	30.8211	-1259453	0								4	Merwe, Limpopo, South Africa	SF	SF09	77343	-23.0544	30.8211	-1259453	20230310091500	https://www.elections.org.za/content/About-Us/News/Electoral-Commission-pays-tribute-to--Former-Commissioner-Stephanus-Sebastiaan-van-der-Merwe--16-December-1932-%E2%80%93-6-March-2023-/
1088622522	20230310	202303	2023	2023.1918	GOV	ELECTORAL COMMISSION						GOV													1	020	020	02	1	3.0	2	1	2	2.73109243697479	4	Merwe, Limpopo, South Africa	SF	SF09	77343	-23.0544	30.8211	-1259453	0								4	Merwe, Limpopo, South Africa	SF	SF09	77343	-23.0544	30.8211	-1259453	20230310091500	https://www.elections.org.za/content/About-Us/News/Electoral-Commission-pays-tribute-to--Former-Commissioner-Stephanus-Sebastiaan-van-der-Merwe--16-December-1932-%E2%80%93-6-March-2023-/
1088622523	20230310	202303	2023	2023.1918	GOV	PRESIDENT						GOV													1	020	020	02	1	3.0	10	1	10	0.6423982869379	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20230310091500	https://eng.belta.by/president/view/call-to-restore-volume-of-investment-in-belarusian-regions-157198-2023/
