https://www.arabnews.com/node/2266086/middle-east,"Today,Israeli,the West Bank,Bezalel Smotrich,Arab News,Israel,Samaria,Smotrich,Palestinian,Ismat Mansour,Judea,West Bank,Dana Ben Shimon,Civil Administration,Ben Shimon"
https://www.bloomberg.com/news/photo-essays/2023-03-10/missile-strikes-and-a-display-of-people-power-the-political-week-in-photos,decades
https://tribune.com.pk/story/2405384/court-approves-qureshis-interim-bail,"Imran Khan,Rana,Qureshi,Lahore,PTI,Shah Mahmood Qureshi,Pakistan,Imran,Tehreek-e-Insaf,Friday"
https://www.dailymail.co.uk/news/article-11843645/Pope-Francis-says-resign-gets-tired-continue-role.html,"the Participants to Plenary Assembly of the International Union of Superiors General,Vatican,Pope Francis,St. Peter's Square,Wednesday, March 8,,2023,Last month,the Catholic Church,10 years,Paul VI,weekly,Saturday, Feb. 25, 2023,Five,May 5, 2022,this month,Roman Universities and Pontifical Institutions,March 2013"
https://www.business-standard.com/article/news-cm/care-ratings-assigns-aa-rating-to-debt-instruments-of-happiest-minds-123031000520_1.html,"less than Rs 1,000 crore,Happiest Minds Technologies,Care Ratings,more than 30%,the past three years"
https://www.cnb.cz/en/financial-stability/macroprudential-policy/the-countercyclical-capital-buffer/provision-of-a-general-nature-on-setting-the-countercyclical-capital-buffer-rate/Provision-of-a-general-nature-I-2023/,"the Czech National Bank,the Act on Credit Unions,the Act on Banks and Article 8al(4,the European Systemic Risk Board,EU,Article 9al(1,the Act on Banks and Article 8al(2,2.50%,575/2013,Article 92(3,Council,the Act on Banks, Article 8al(1,the Capital Market Undertakings Act,the European Parliament,3,the Czech Republic,Article 12o(2,Article 12o(4"
https://www.elections.org.za/content/About-Us/News/Electoral-Commission-pays-tribute-to--Former-Commissioner-Stephanus-Sebastiaan-van-der-Merwe--16-December-1932-%E2%80%93-6-March-2023-/,"Home Affairs,Stephanus Sebastiaan van der Merwe,Electoral Commission,a decade and a half,Fanie,Van der Merwe,the Constitutional Development Service,the Departments of Internal Affairs,the Department of Justice,The Electoral Commission (Commission,SS,the Department of Constitutional Development,Justice"
https://www.iflr.com/article/2bdnsrfu6onptwj40y29s/sponsored/m-a-report-2023-rise-in-transatlantic-transactions-puts-m-a-deal-terms-in-focus,"UK,US"
https://www.novinite.com/articles/219181/Zakharova:+It+is+Barbaric+to+Damage+the+Monument+of+the+Soviet+Army+in+Sofia,"yesterday,Maria Zakharova,Bulgarian,Nikolay Ignatiev,the Russian Foreign Ministry,the Soviet Army,145th,Ottoman,Sofia,Bulgaria,Russia,Varna"
https://abcnews.go.com/US/car-crashes-north-carolina-airport-terminal-after-driving/story?id=97762223,"Wilmington International Airport,Thursday,night,Thursday, March 9, 2023,late Thursday"
https://www.arabnews.com/node/2266071/world,"African,Ethiopian,International Monetary Fund,last year,US,Blinken,Antony Blinken,Addis Ababa,two,State,ABABA,Wednesday,two-year,Tigray,this week,Molly Phee,Ethiopia"
https://www.india.com/news/india/breaking-india-reports-2-deaths-due-to-h3n2-influenza-virus-in-haryana-karnataka-5936495/,"Karnataka,the Indian Medical Association,Saturday,Haryana,between five to seven days,Last week,Twitter,three weeks,2,IMA,the end of three days,bodyache"
https://www.thehindu.com/news/cities/mumbai/maharashtra-to-provide-subsidised-sanitary-napkins-to-girl-students-women-from-shgs-minister/article66603046.ece,"02:09 pm IST,Mumbai,Maharashtra,Mundada,Rural Development,Girish Mahajan,8,the question hour,5,Namita Mundada,Bharatiya Janata Party,Mahajan,BJP,2022,Friday,a month"
https://electronics.howstuffworks.com/microsoft-kinect-sdkhtm,"Paoli,Kinect Hacks,technique[source,the WorldWide Telescope,Guthrie,JediBot,3,Microsoft,Kinect,One"
https://eng.belta.by/economics/view/belarus-china-discuss-cooperation-in-it-science-157190-2023/,"the Belarusian Chamber of Commerce and Industry,MINSK,Mikhail Myatlikov,Belarus,BelTA,Belarusian,10 March,BelCCI,China,Zhao Qingqiu,Chinese,the Association of Chinese Companies"
https://www.wsws.org/en/articles/2023/03/10/fjud-m10.html,"House,Ranil-Rajapakse,Kelaniya University,Colombo,Release two,democratic,last year,Chase,WSWS,Galle Face Green,between 11 a.m. and 10 p.m.  Students march,Finance Ministry,March 7, 2023,IYSSE,Abolish Prevention of Terrorism Act,SEP"
https://www.japantimes.co.jp/news/2023/03/10/national/japan-first-covid19-vaccine-death/,"first,Japan,42-year-old,COVID-19,nearly 2,000,the ministry’s Health Sciences Council,an hour and 40 minutes,Friday,November"
https://www.sandiegouniontribune.com/news/nation-world/story/2023-03-10/palestinian-suspect-killed-by-israeli-fire-in-west-bank,"14-year-old,Palestinian,Ramle,Israeli,Tel Aviv,seven,Negev,three,Bedouin,Palestinians,two,that day,West Bank,16-year-old,Hours later,Kuseife,Israel,Hamas,Jaba,Blood,earlier this week,Jenin,Friday"
https://news.yahoo.com/snow-parts-california-now-brace-075043327.html,"At least 10,3 inches,Fresno,Saturday,Michael Anderson,Thursday,evening,Fresno County Emergency Services,Terri Mejorado,Wednesday,morning,afternoon,California"
https://www.irishexaminer.com/opinion/columnists/arid-41089546.html,"Enoch,40%,non-Enoch"
https://armenpress.am/eng/news/1105980/,"Alexander Oscar,Bulgarian,Regional History Museum,Yordanka Fandakov,Metropolitan Cyril of Plovdiv,Dimitar Peshev,80th,March 17, 1943,Shalom,Sofia,43,Exarch Stefan,Jews,nearly 50,000,National Assembly,25th,Bogdan Filov"
https://zeenews.india.com/delhi/newly-inducted-delhi-ministers-atishi-saurabh-bhardwaj-take-charge-of-ministries-today-2581984.html,"Bharadwaj,Cabinet,Atishi,Manish Sisodia,Delhi,Atishi Marlena,Satyendar Jain,Tihar,New Delhi,two,Tuesday,Arvind Kejriwal,Murmu,Saurabh Bharadwaj,Friday,Ministry of Home Affairs"
https://thetyee.ca/Culture/2023/03/10/Through-Laughter-Power-Inequities-Diminished/,"Canadian,York University,Chu,Vannina Sztainbok,Academic Aunties,the Canada Research Chair,Athabasca University,Tunghohan,Nisha Nath,Tungohan"
https://artsakhpress.am/eng/news/178407/us-ambassador-visits-entrance-of-lachin-corridor-reiterates-blinken%E2%80%99s-call-to-reopen-it-immediately.html,"March 10, 2023,STEPANAKERT, MARCH 10,Syunik,hundreds,Kvien,Robert Ghukasyan,US,United States,Blinken,U.S.,almost three months,Friday,the United States Embassy,Lachin,Armenia Kristina Kvien"
https://eng.belta.by/society/view/kgb-polish-special-services-were-involved-in-attempted-terrorist-attack-in-belarus-157189-2023/,"the Ministry of Internal Affairs,MINSK,the Republic of Belarus,Belarus,the State Border Committee,10 March,the State Security Committee of Belarus,KGB,Poland,BelTA"
https://e.vnexpress.net/news/economy/chinas-reopening-good-news-for-vietnamese-exporters-4579782.html,"Mong Cai International Border Gate,Vietnamese,33%,Guangxi,Tran Thanh Nam,To Van Quang,Agriculture and Rural Development,Tran Thi Bich Ngoc,year,China,around 60%,the Management Board,the Vietnam-China Business Association,Dong Dang Industrial Investment Company,February,Fangchenggang City"
https://tulsaworld.com/entertainment/arts-and-theatre/review-hamilton-creates-multi-sensory-historic-experience/article_dc7fd536-bde5-11ed-9845-eb34488ff128.html,"George Washington,first,Quiet Uptown,Utomi,Aaron Burr,Hamilton,The Room Where It Happens,Washington,Treasury,Tower,Burr,Carvens Lissaint,Dear Theodosia"
https://www.presentationministries.com/series/obob/obob-2023-3-10-en,"Jacob,the next thirty-nine years,Joseph"
https://www.observer.ug/businessnews/77083-coffee-farmers-call-for-more-funding-2,"Planning and Economic Development,Victoria Balyejusa Sekitoleko,MoFPED,ministry of Agriculture, Animal Industry and Fisheries,Uganda,Agriculture"
http://www.africanews.com/2023/03/10/former-senegalese-pm-cheikh-hadjibou-soumare-in-police-custody/,"first,Thursday,Mar. 9,Tuesday,Marine Le Pen,Mame Adama Gueye,Cheikh Hadjibou Soumare,January 18,Sall,Senegalese,earlier this week,Mar. 7,Dakar"
https://www.business-standard.com/article/news-cm/wipro-to-transform-air-cargo-management-services-of-menzie-aviation-123031000392_1.html,"Wipro,Menzies"
https://eng.belta.by/president/view/lukashenko-urges-to-build-up-efficient-eastward-logistics-157201-2023/,"2023,MINSK,Aleksandr Lukashenko,Belarusian,Russian,10 March,BelTA,2022"
https://www.thehindu.com/news/cities/Tiruchirapalli/police-execute-special-drive-in-tns-central-zone-over-1000-non-bailable-warrants-issued-in-a-week/article66602929.ece,"Thanjavur,Tamil Nadu,266,Tiruchi,122,102,March 1 to 7,Nagapattinam,303,37,308,over 1,000,50,Ariyalur,Perambalur,77,149,February,Tiruvarur,Pudukottai district,Karur,48,114,nine,02:03 pm IST"
https://vir.com.vn/quang-nam-promotes-tourism-in-mountainous-areas-100329.html,"tens,the Visit Vietnam Year,Vietnamese,Quang Nam,March 10,March 15,National Year of Tourism,Dong Giang,the Cong Troi (Heaven Gate"
https://www.wsws.org/en/articles/2023/03/10/pers-m10.html,"first,CIA,Ukraine,Congress,$842 billion,the Department of Energy,Biden,US,$24 billion,Pentagon,$20 billion,China,Russia,the State Department,$886 billion,Republicans"
https://glamsham.com/hollywood/entertainment-news/grace-van-dien-is-turning-down-acting-projects-after-sexual-advances-from-movie-producer,"Van Dien,four,Stranger Things’,Toronto Film Festival,What Comes Around’,Chrissy Cunningham,Tuesday,two,Twitch,Beyond ‘Stranger Things’,the most recent season"
https://thethaiger.com/hot-news/crime/thai-woman-suffers-for-6-years-after-surgeon-leaves-drill-bit-inside-her-leg,"Thai,Chantra,Saraburi Hospital,Thailand,the Ministry of Health,Phramongkutklao Hospital,more than six years ago,More than six years,Bangkok"
https://zeenews.india.com/india/2024-polls-pm-narendra-modi-to-hold-massive-rallies-in-lok-sabha-seats-bjp-lost-in-2019-2581951.html,"first,second,Lok Sabha,third,2019,2024,New Delhi,383,Bharatiya Janata Party,BJP,160,General Elections"
https://news.yahoo.com/palestinian-suspect-killed-israeli-fire-084620665.html,"14-year-old,Palestinian,Ramle,Israeli,Tel Aviv,seven,Negev,three,Bedouin,Palestinians,two,that day,West Bank,16-year-old,Hours later,Kuseife,Israel,Hamas,Jaba,Blood,earlier this week,Jenin,Friday"
https://www.irishmirror.ie/news/irish-news/major-crackdown-dodgy-boxes-underway-29420611,"just last week,the City of London Police,last year,Scotland,London,50"
https://skift.com/2023/03/10/what-this-ceo-says-about-leading-a-company-thats-worked-remotely-for-15-years/,"Business Travel Association,£27.5 billion,UK,$32.8 billion,Spain,Percona,Italy,South Africa,France,U.S.,2022,Business Travel Association Outlines Industry Worth"
https://www.thehindu.com/news/cities/Coimbatore/assistant-professor-suspended-staff-member-terminated-from-service-at-periyar-university-in-salem/article66602987.ece,"Salem,Friday, March 10, 2023,PUCODE,03:48 pm IST,R. Jagannathan,Srinivasan,University,Periyar University"
https://www.india.com/entertainment/satish-kaushik-friend-reveals-he-was-in-good-health-wanted-to-see-his-daughter-settled-5936478/,"Friend Reveals,Home  Entertainment  ,Rumi Jaffery,Thursday,Kaushik,Delhi,Satish Kaushik,30 years,morning,Satish Kaushik's"
https://www.natureworldnews.com/articles/55780/20230310/california-san-bernardino-county-snow-winter-storms.htm,"about 12,San Bernardino County,AccuWeather,San Bernardino Mountains,this week,ABC7,Southern California"
https://www.natureworldnews.com/articles/55773/20230309/mexican-gray-wolf-population-steady-rise-recovery-diversity-woes-worry.htm,"Mexican,first,the past year,Craig Miller,Jim deVos,wolf,Fish Department,the Senior Southwest Representative for Defenders of Wildlife,the Arizona Game and,Michael Robinson,KTAR News 92.3 FM,2022,Center for Biological Diversity"
https://pcij.org/article/9978/the-last-fishermen-of-ilijan,"magkaroon diyan,ng province,Millions of pesos,the Department of Energy,iba-ibang,Kasi,barangay,2020-04-0008,maaapektuhan ang,‘yun namang,probinsya o bayan na hindi naman nagho-host,Milyon na ‘yung na-generate,Calabarzon,Godoy,napagawa ng barangay,Batangas City,ng city,iyan ng mga… masasamang-loob,milyon na rin ang,Philippines,malamang titigil ang ekonomiya ng Pilipinas,Lopez,PCIJ,millions"
https://www.dailymail.co.uk/tvshowbiz/article-11843317/Starstruck-Jenna-Ortega-admits-nervous-look-Paul-Mescal-eye-SAG-Awards.html,"Los Angeles,Thursday,Scream VI,Ghostface,the Screen Actors Guild,Wednesday,Netflix,The Tonight Show Starring,Aubrey Plaza,Thursday night's,the Screen Actors Guild Awards,Irish,Jimmy,The Tonight Show Starring Jimmy Fallon,Jenna,Jimmy Fallon,Jenna Ortega,26,20-year-old,February,NBC,Slasher,Paul Mescal,Zendaya"
https://www.dailymirror.lk/breaking_news/Shortage-of-medicines-to-end-in-two-weeks-Keheliya/108-255598,"Health Keheliya Rambukwella,The Finance Ministry,two weeks,Parliament,today,Sri Lanka"
https://www.india.com/bihar/bihar-man-lynched-by-mob-on-suspicion-of-carrying-beef-arrested-saran-5936710/,"55-year-old,Saran,Rasulpur,Gaurav Mangla,3,Bihar,Friday,Naseem"
https://www.stripes.com/theaters/asia_pacific/2023-03-10/okinawa-governor-tamaki-washington-lobby-9446825.html,"Todd Young,Japan,Jill Tokuda,D-N.Y.,the U.S. Departments of State,U.S.,Japanese,Wednesday,the Center for Strategic and International Studies,Koji Tomita,Ed Markey,Joel Ehrendreich,D-Mass.,Tamaki,Christopher Johnstone,Military Base Affairs Division,George Washington University,Mike Mochizuki,Defense,Stars and Stripes,China,State Department,House,Alexandria Ocasio-Cortez,the U.S.,Tuesday,Okinawa,Hakeem Jeffries,Friday"
https://www.visordown.com/news/industry/germany-voices-opposition-2035-petrol-ban,"2035,Germany,UK,one"
https://tulsaworld.com/entertainment/television/deer-lady-from-reservation-dogs-returns-to-oklahoma-for-indigenous-pop-culture-con/article_3c58b62e-bc26-11ed-b900-07bb94c9f52a.html,"season three,Horn,Reservation Dogs,Waititi,fifth,2021,Native,all-Indigenous,Harjo,Sterlin Harjo,New Zealand,Taika Waititi,Tulsa,Deer Lady in,Oklahoma,season two last year,Deer Lady"
https://www.novinite.com/articles/219174/Bulgaria:+Police+discovered+a+Depot+for+Illegal+Migrants+near+Karnobat,"Sarnevo,Bulgarian,Karnobat,Sofia,six,Trakia"
http://www.msn.com/en-nz/news/other/judicial-reform-won-t-make-israel-dictatorship-pm-s-brother-to-post-opinion/ar-AA18rUqB,"Team Amnon,1962,Zionist,second,American,Jewish,half,night,Congress,America,US,the War of Independence,years,1939,1976,1949,Yoni"
https://www.philstar.com/headlines/2023/03/10/2250735/rep-teves-tagged-degamo-slay-urged-return-travel-address-allegations,"Teves,House,3rd District,Philippines,Romualdez,the United States,Ramon Revilla,March 9,February 28 to March 9,Pryde Henry Teves,today,the House of Representatives,Degamo,MANILA,Arnolfo Teves,Martin Romualdez,Friday,Negros Oriental"
https://thetyee.ca/News/2023/03/10/Documents-Reveal-Rural-Policing-Money-Going-CIRG/,"Coastal GasLink,RCMP,B.C.’s Ministry of Public Safety,Wednesday,more than $50 million,Teal-Jones,November,about half,the Public Safety Ministry,Charter,$230 million,BC Policing,five years,B.C.,the Major Crimes Section, Integrated Child Exploitation, Community Industry Response Group,Highway Patrol,Nov. 23,about $480 million,Fairy Creek,Security Branch,McDonald,the B.C. Supreme Court,C-IRG,Indigenous,Dwayne McDonald,BC RCMP"
https://www.thecable.ng/winning-lagos-will-birth-new-type-of-politics-in-nigeria-says-rhodes-vivour,"Gbadebo Rhodes-Vivour,APC,Nigeria,the All Progressives Congress,Lagos,Babajide Sanwo-Olu,March 18,Rhodes-Vivour,the Peoples Democratic Party,the Labour Party"
https://www.nancyonnorwalk.com/third-taxing-district-presented-with-option-to-underground-utilities-on-east-avenue/,"Fort Point Street,16,East Avenue,four,Conn.,last Spring,The Connecticut Department of Public Works,Interstate 95,I-95,City,Burns,Van Zant Street"
https://wtop.com/national/2023/03/anti-russia-guerrillas-in-belarus-take-on-two-headed-enemy/,"the first year,Ukraine,Belarus,Belaruski Hajun,Anton Matolka,Belarusian,Russian,Azarau,Ukrainian,Russia,Lukashenko,Alexander Lukashenko"
https://www.wirralglobe.co.uk/news/national/uk-today/23376346.one-four-gps-facing-closure-amid-insurmountable-pressures/,"this winter,March 10,"
https://www.ipsnews.net/2023/03/gender-responsive-approach-to-technology-and-innovation-will-ensure-progress-un-international-womens-day-celebration/,"Sabe Baderinwa,27%,30%,last year,the 67th Commission,2011,WABC-TV,Joyini,the International Telecommunications Union,about two-thirds"
https://www.observer.ug/businessnews/77084-davis-shirtliff-calls-for-smart-water-monitoring,"African,Africa,Patrick Mufwoya,Davis & Shirtliff,Davis & Shirtliff Uganda,Mufwoya"
https://www.rferl.org/a/georgia-parliament-revoke-foreign-agents-bill/32311614.html,"first,second,March 7,just days,Parliament,Georgian,Russian,March 10,Russia,more than 20 percent,a day,Georgian Dream"
https://akipress.com/news:697106:Referendum_on_new_Constitution_of_Uzbekistan_scheduled_for_Apr_30/,"AKIpress News Agency,© AKIpress News Agency,2001-2023"
https://glamsham.com/bollywood/news/bheed-trailer-presents-two-indias-divided-by-privilege,"first,Bhumi Pednekar,2020,Ashutosh Rana,Anubhav Sinha,Narendra Modi,under 3 minutes,Rajkummar Rao,Kritika Kamra,Pankaj Kapur,Dia Mirza,days,Article 15,India"
https://barbadostoday.bb/2023/03/09/bteditorial-st-joseph-residents-right-not-bout-here/,"St James,Joe,75th,Fitts Village,south coast beach,St Joseph,Accra,March 30,the Sandals war of"
https://www.irishcentral.com/events/chicago-river-st-patricks-day,"Saturday,Columbus,130 Union,IrishCentral,Monroe,the Chicago River,Balbo,this year,10 am on,130,more than six decades,St. Patrick’s,Chicago,morning,2022,Columbus Drive,12:30 pm,Chicago River,Journeymen Plumbers Local,this Saturday"
https://glamsham.com/hollywood/entertainment-news/jenna-ortega-in-talks-to-star-in-tim-burtons-beetlejuice-2,"Jeffrey Jones,Wednesday Addams,Variety,Alec Baldwin,Keaton,cat & mouse,Winona Ryder,Delia,1987,Ryder,Ortega,Lydia Deetz,Maitlands,Wednesday’,Charles,Geena Davis,Catherine O’Hara,Netflix"
https://eng.belta.by/politics/view/belarus-russia-discuss-cooperation-in-diplomatic-training-157181-2023/,"the Academy of Public Administration,the Union State,the Russian Foreign Ministry,Moscow,Belarus,Belarusian,MOSCOW,the Diplomatic Academy,Russian,Russia,Alexander Yakovenko,Dmitry Krutoi,BelTA,9 March"
http://www.msn.com/en-nz/news/other/israel-can-t-stop-palestinian-terrorism-by-giving-them-more-land-opinion/ar-AA18qtjQ,"Jake Sullivan,PLO,the West Bank,PA,Palestinian,Israeli,National Security,January,Rabin,over 90%,Mahmoud Abbas,Jerusalem,July 2000,Gaza,Camp David,Israel,Yitzhak Rabin,Sullivan,Yasser Arafat,Ehud Barak,the White House"
https://www.asianinvestor.net:443/article/weekly-roundup-of-people-news-march-10/483520,"Muzinich,Japan,Australia,Hong Kong,Shanghai,Wickham,AlixPartners,Singapore,Asia,OPENS SINGAPORE,Natixis IM,St. James’s Place,New Zealand,Prudential HK,MPFA,PGIM,LaSalle IM"
https://www.itv.com/news/2023-03-10/alec-baldwin-wants-day-in-court-as-hearing-set-for-may,"Hollywood,Alec Baldwin,July 2022,Alex Spiro,Thursday,Baldwin,FBI,today,early May"
https://www.bloomberg.com/news/articles/2023-03-10/explainer-how-singapore-s-first-family-feud-over-a-keeps-growing,"first,Lee Kuan Yew,2015,Lee Hsien Yang,Singapore,Lee,National Neuroscience Institute"
https://tulsaworld.com/news/local/crime-and-courts/tribes-upset-over-ags-intervention-in-some-ottawa-county-cases-as-jurisdictional-questions-persist/article_e921241a-bdff-11ed-b10c-dbe209972fde.html,"the Court of Criminal Appeals,Pewitt,Ottawa County,the Seneca Cayuga Nation,McGirt,the Oklahoma Court of Criminal Appeals,Native American,the Shawnee Tribe,the Wyandotte Nation,the Ottawa Tribe,Oklahoma,the U.S. Supreme Court,the 10th Circuit for the Department of Justice"
https://www.jagranjosh.com/articles/tspsc-veterinary-assistant-surgeon-admit-card-2023-1678437338-1,"CBRT,Telangana Public Service Commission,The Hall Tickets for CBRT,45 minutes,the Veterinary Assistant Surgeon Included,-TSPSC.gov.in,Admit Card,the Telangana Animal Husbandry Service,10 March 2023,the the Post of Veterinary Assistant Surgeon,Examination,15 March 2023,Commission,the Admit Card for the Post of Veterinary Assistant Surgeon Class-A & Veterinary Assistant Surgeon Class-B"
https://www.india.com/business/flipkart-co-founder-may-pump-in-100-150-million-in-phonepe-report-5936336/,"PhonePe,$12 billion,General Atlantic,Binny Bansal,the Economic Times,$350 million,Flipkart Co-Founder,Flipkart,Bansal, Tiger Global,$100-150 Million,New Delhi,China,January 19,India.com,Microsoft,Qatar Investment Authority,Tencent,about $100-150 million"
https://www.thesunchronicle.com/communities/along-the-way-celebrate-easter-at-winslow-farm/article_500a562c-3d98-5a99-a0e7-e5b36c2e57f2.html,Natasha Connolly
https://eng.belta.by/president/view/lukashenko-comments-on-prospects-of-cooperation-with-china-157200-2023/,"2023,Aleksandr Lukashenko,Belarus,BelTA,Belarusian,China,Chinese,2022"
"https://www.africaintelligence.com/north-africa/2023/03/10/eu-divided-over-approach-to-take-with-saied,109922229-art",Africa Intelligence
https://leadership.ng/brokers-plan-to-control-90-stake-in-insurance-business/,"Yaba,the Insurance and Pension Editors of Nigeria(IPEN,NCRIB,Falade,Olugbenga Adedayo,the NCRIB Secretariat,Lagos,the years,Tope Adaramola,Nigerians,Wednesday,90 per cent"
https://www.irishexaminer.com/news/munster/arid-41089702.html,"yesterday,Martin Leahy,Kerry,Cork Simon,last year,Paul Sheehan,Everyone Should Have a Home’ to the Dáil for the 44th time,Cork"
https://www.ukrinform.net/rubric-polytics/3680513-moldova-pm-we-should-thank-ukrainians-for-protecting-the-whole-of-europe.html,"Moldova,Ukraine,at least four,48,Russian,34,Russia"
https://www.bloomberg.com/news/articles/2023-03-10/russian-tycoons-in-deal-to-unload-alfa-bank-stake-amid-sanctions,decades
https://thoibaotaichinhvietnam.vn/deputy-pm-pledges-support-for-japanese-firms-projects-using-modern-technology-123250.html,"đóng cửa và chính,Mỹ thông báo thêm một ngân hàng khác,đổ của tổ chức lớn quét qua hệ thống tài chính.,Silicon,những người gửi tiền của,trả lại đầy đủ khi,tất"
https://thethaiger.com/travel/tour-and-attractions/escape-the-crowds-with-captain-mark-personalized-day-trips-from-phuket,"Phi Phi Island,Phuket,James Bond Island,Phi Phi,Phang Nga Bay & James Bond Island,Phang Nga Bay &"
https://zeenews.india.com/companies/google-meta-over-hired-thousands-who-do-fake-work-former-paypal-exec-2581959.html,"Google,Keith Rabois,New Delhi,Business Insider India,thousands,one,Meta"
https://www.thesunchronicle.com/opinion/columns/guest-column-the-time-to-negotiate-with-russia-is-over/article_b070fab7-4f31-5a45-8744-2de720bb4e84.html,"Adler,1993-94,school year,Zaporizhzhia,Ukraine,Tolkunov,Attleboro,Volodymyr Tolkunov,the years,Barbara Clark,Charles Adler,1994,Russia,LinkedIn,Clark"
https://eng.belta.by/president/view/lukashenko-to-host-government-meeting-to-review-economic-performance-in-2022-157195-2023/,"MINSK,Aleksandr Lukashenko,this year,Belarusian,10 March,the Belarus President Administration,BelTA,2022,the Council of Ministers"
https://www.inforum.com/news/fargo/fargo-non-profit-is-making-a-plea-to-fill-their-furniture-warehouse,"the Red River Valley,Fargo,between 10 a.m. and 5 p.m.,Wednesdays,Fargo-Moorhead,701"
"https://www.africaintelligence.com/eastern-africa-and-the-horn/2023/03/10/addis-pushes-its-agenda-on-transitional-justice,109922230-art",Africa Intelligence
https://www.nationalheraldindia.com/world/new-china-tibet-train-to-be-built-along-lac-traversing-disputed-aksai-chin-region,"India,2025,the Line of Actual Control,the Sichuan-Tibet Railway,Ya'an,China,Aksai Chin,LAC,Tibet,Beijing,Shigatse,Xinjiang,the TAR Development and Reform Commission"
https://www.thestar.com.my/news/2023/03/10/new-books-new-joy,"150,Popular,Malay,Malaysia,today,English,Chinese,24"
